2021-11-14 20:06:25,615 - INFO - Player: Paper, AI: Spock
2021-11-14 20:06:25,974 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:06:26,221 - INFO - Player: Paper, AI: Lizard
2021-11-14 20:06:26,470 - INFO - Player: Paper, AI: Paper
2021-11-14 20:06:26,685 - INFO - Player: Paper, AI: Paper
2021-11-14 20:06:26,933 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:06:27,173 - INFO - Player: Paper, AI: Paper
2021-11-14 20:06:59,031 - INFO - Player: Rock, AI: Scissors
2021-11-14 20:06:59,342 - INFO - Player: Rock, AI: Scissors
2021-11-14 20:06:59,574 - INFO - Player: Rock, AI: Rock
2021-11-14 20:06:59,782 - INFO - Player: Rock, AI: Paper
2021-11-14 20:06:59,975 - INFO - Player: Rock, AI: Lizard
2021-11-14 20:07:00,190 - INFO - Player: Rock, AI: Paper
2021-11-14 20:07:23,806 - INFO - Player: Rock, AI: Paper
2021-11-14 20:07:24,142 - INFO - Player: Paper, AI: Paper
2021-11-14 20:07:24,662 - INFO - Player: Rock, AI: Lizard
2021-11-14 20:07:25,670 - INFO - Player: Paper, AI: Lizard
2021-11-14 20:07:26,325 - INFO - Player: Rock, AI: Paper
2021-11-14 20:07:26,734 - INFO - Player: Paper, AI: Lizard
2021-11-14 20:07:27,005 - INFO - Player: Scissors, AI: Paper
2021-11-14 20:07:27,574 - INFO - Player: Spock, AI: Scissors
2021-11-14 20:07:28,134 - INFO - Player: Lizard, AI: Paper
2021-11-14 20:08:00,686 - INFO - Player: Rock, AI: Spock
2021-11-14 20:08:01,055 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:08:01,678 - INFO - Player: Scissors, AI: Scissors
2021-11-14 20:08:02,405 - INFO - Player: Rock, AI: Scissors
2021-11-14 20:08:02,878 - INFO - Player: Paper, AI: Rock
2021-11-14 20:08:03,623 - INFO - Player: Lizard, AI: Spock
2021-11-14 20:08:04,830 - INFO - Player: Spock, AI: Rock
2021-11-14 20:14:51,086 - INFO - Player: Rock, AI: Lizard
2021-11-14 20:17:23,054 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:17:23,454 - INFO - Player: Scissors, AI: Rock
2021-11-14 20:17:24,101 - INFO - Player: Paper, AI: Paper
2021-11-14 20:17:24,664 - INFO - Player: Spock, AI: Spock
2021-11-14 20:17:25,087 - INFO - Player: Spock, AI: Scissors
2021-11-14 20:17:25,350 - INFO - Player: Spock, AI: Scissors
2021-11-14 20:17:25,575 - INFO - Player: Spock, AI: Lizard
2021-11-14 20:17:25,814 - INFO - Player: Spock, AI: Spock
2021-11-14 20:17:26,015 - INFO - Player: Spock, AI: Lizard
2021-11-14 20:17:26,230 - INFO - Player: Spock, AI: Spock
2021-11-14 20:17:26,430 - INFO - Player: Spock, AI: Rock
2021-11-14 20:17:26,629 - INFO - Player: Spock, AI: Rock
2021-11-14 20:17:39,718 - INFO - Player: Rock, AI: Scissors
2021-11-14 20:17:56,413 - INFO - Player: Paper, AI: Paper
2021-11-14 20:17:56,846 - INFO - Player: Scissors, AI: Lizard
2021-11-14 20:17:57,326 - INFO - Player: Rock, AI: Scissors
2021-11-14 20:17:57,895 - INFO - Player: Paper, AI: Lizard
2021-11-14 20:17:58,262 - INFO - Player: Scissors, AI: Rock
2021-11-14 20:17:58,727 - INFO - Player: Spock, AI: Paper
2021-11-14 20:18:04,958 - INFO - Player: Rock, AI: Lizard
2021-11-14 20:18:12,950 - INFO - Player: Rock, AI: Spock
2021-11-14 20:18:13,429 - INFO - Player: Paper, AI: Lizard
2021-11-14 20:18:46,966 - INFO - Player: Paper, AI: Lizard
2021-11-14 20:18:48,254 - INFO - Player: Rock, AI: Spock
2021-11-14 20:18:48,885 - INFO - Player: Paper, AI: Paper
2021-11-14 20:18:50,423 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:18:50,831 - INFO - Player: Spock, AI: Rock
2021-11-14 20:18:51,109 - INFO - Player: Spock, AI: Spock
2021-11-14 20:18:51,374 - INFO - Player: Spock, AI: Paper
2021-11-14 20:18:51,567 - INFO - Player: Spock, AI: Rock
2021-11-14 20:18:51,733 - INFO - Player: Spock, AI: Scissors
2021-11-14 20:18:52,135 - INFO - Player: Rock, AI: Scissors
2021-11-14 20:18:52,598 - INFO - Player: Scissors, AI: Lizard
2021-11-14 20:18:53,334 - INFO - Player: Lizard, AI: Paper
2021-11-14 20:20:30,983 - INFO - Player: Paper, AI: Spock
2021-11-14 20:20:31,590 - INFO - Player: Rock, AI: Spock
2021-11-14 20:20:31,902 - INFO - Player: Scissors, AI: Lizard
2021-11-14 20:20:41,062 - INFO - Player: Paper, AI: Rock
2021-11-14 20:20:41,654 - INFO - Player: Spock, AI: Spock
2021-11-14 20:20:42,342 - INFO - Player: Rock, AI: Scissors
2021-11-14 20:20:42,950 - INFO - Player: Paper, AI: Spock
2021-11-14 20:20:43,398 - INFO - Player: Scissors, AI: Rock
2021-11-14 20:20:44,311 - INFO - Player: Lizard, AI: Spock
2021-11-14 20:20:53,191 - INFO - Player: Paper, AI: Spock
2021-11-14 20:20:53,823 - INFO - Player: Rock, AI: Lizard
2021-11-14 20:20:54,304 - INFO - Player: Scissors, AI: Paper
2021-11-14 20:20:54,766 - INFO - Player: Paper, AI: Lizard
2021-11-14 20:20:55,159 - INFO - Player: Rock, AI: Paper
2021-11-14 20:20:55,509 - INFO - Player: Scissors, AI: Rock
2021-11-14 20:20:55,926 - INFO - Player: Lizard, AI: Lizard
2021-11-14 20:20:56,502 - INFO - Player: Spock, AI: Rock
2021-11-14 20:21:01,359 - INFO - Player: Rock, AI: Spock
2021-11-14 20:21:01,791 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:21:02,181 - INFO - Player: Scissors, AI: Scissors
2021-11-14 20:21:03,622 - INFO - Player: Paper, AI: Paper
2021-11-14 20:21:04,111 - INFO - Player: Scissors, AI: Lizard
2021-11-14 20:21:04,744 - INFO - Player: Paper, AI: Rock
2021-11-14 20:21:05,157 - INFO - Player: Scissors, AI: Scissors
2021-11-14 20:21:16,615 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:21:17,094 - INFO - Player: Scissors, AI: Scissors
2021-11-14 20:21:17,550 - INFO - Player: Lizard, AI: Lizard
2021-11-14 20:21:18,047 - INFO - Player: Paper, AI: Paper
2021-11-14 20:21:19,230 - INFO - Player: Scissors, AI: Rock
2021-11-14 20:21:19,917 - INFO - Player: Lizard, AI: Paper
2021-11-14 20:21:20,383 - INFO - Player: Spock, AI: Spock
2021-11-14 20:54:41,806 - INFO - Player: Rock, AI: Rock
2021-11-14 20:54:42,263 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:54:43,151 - INFO - Player: Scissors, AI: Scissors
2021-11-14 20:54:43,895 - INFO - Player: Rock, AI: Scissors
2021-11-14 20:54:45,294 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:54:45,816 - INFO - Player: Scissors, AI: Rock
2021-11-14 20:54:46,766 - INFO - Player: Rock, AI: Rock
2021-11-14 20:54:47,199 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:54:47,655 - INFO - Player: Scissors, AI: Scissors
2021-11-14 20:54:48,888 - INFO - Player: Rock, AI: Scissors
2021-11-14 20:54:49,622 - INFO - Player: Paper, AI: Paper
2021-11-14 20:54:50,199 - INFO - Player: Scissors, AI: Scissors
2021-11-14 20:54:51,327 - INFO - Player: Rock, AI: Rock
2021-11-14 20:54:52,039 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:54:52,703 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:54:53,191 - INFO - Player: Paper, AI: Paper
2021-11-14 20:54:53,567 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:54:54,174 - INFO - Player: Paper, AI: Paper
2021-11-14 20:54:55,014 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:54:55,935 - INFO - Player: Paper, AI: Scissors
2021-11-14 20:54:56,615 - INFO - Player: Paper, AI: Paper
2021-11-14 20:54:57,151 - INFO - Player: Paper, AI: Paper
2021-11-14 20:54:57,623 - INFO - Player: Paper, AI: Rock
2021-11-14 20:55:02,976 - INFO - Player: Rock, AI: Lizard
2021-11-14 20:55:04,047 - INFO - Player: Spock, AI: Lizard
2021-11-14 20:55:04,847 - INFO - Player: Lizard, AI: Lizard
2021-11-14 20:55:06,000 - INFO - Player: Spock, AI: Paper
2021-11-14 20:55:06,479 - INFO - Player: Lizard, AI: Spock
2021-11-14 20:55:07,190 - INFO - Player: Spock, AI: Lizard
2021-11-14 20:55:07,992 - INFO - Player: Lizard, AI: Scissors
2021-11-14 20:55:08,639 - INFO - Player: Paper, AI: Spock
2021-11-14 20:55:09,630 - INFO - Player: Rock, AI: Spock
2021-11-14 20:55:10,015 - INFO - Player: Scissors, AI: Rock
2021-11-14 22:25:24,023 - INFO - Player: Rock, AI: Rock
2021-11-14 22:25:24,752 - INFO - Player: Paper, AI: Scissors
2021-11-14 22:25:25,568 - INFO - Player: Rock, AI: Scissors
2021-11-14 22:25:26,280 - INFO - Player: Paper, AI: Rock
2021-11-14 22:25:27,120 - INFO - Player: Rock, AI: Rock
2021-11-14 22:25:27,721 - INFO - Player: Scissors, AI: Paper
2021-11-14 22:25:33,400 - INFO - Player: Rock, AI: Rock
2021-11-14 22:25:35,431 - INFO - Player: Paper, AI: Spock
2021-11-14 22:25:36,472 - INFO - Player: Rock, AI: Spock
2021-11-14 22:25:37,449 - INFO - Player: Scissors, AI: Scissors
2021-11-14 22:25:37,992 - INFO - Player: Lizard, AI: Lizard
2021-11-14 22:25:38,960 - INFO - Player: Spock, AI: Spock
2021-11-14 22:25:39,872 - INFO - Player: Spock, AI: Rock
2021-11-14 22:25:41,391 - INFO - Player: Lizard, AI: Lizard
2021-11-14 22:25:42,664 - INFO - Player: Paper, AI: Spock
